acousticness,danceability,liveness,loudness,speechiness,label,x,y,name,artist
0.0736,0.608,0.156,-5.092,0.0432,2,-2.391910417324949,0.049325606367101794,Bang Bang (My Baby Shot Me Down),Nancy Sinatra
0.121,0.644,0.279,-6.877,0.215,0,-0.6076899002480726,0.09984567738937734,Ice Ice Baby,Vanilla Ice
0.0181,0.739,0.295,-5.063,0.0652,2,-2.425037529213164,0.11929705784414803,Broken Crown,Mumford & Sons
0.907,0.558,0.108,-9.18,0.0427,0,1.7309277829825118,-0.5931001675581934,Bitter Sweet Symphony,The Verve
0.0444,0.615,0.145,-5.507,0.0779,2,-1.9788105070505344,0.09811145767948604,Staying Up,The Neighbourhood
7.95e-05,0.706,0.0688,-3.956,0.0418,2,-3.530537110386417,0.06703254647551002,West Coast,The Neighbourhood
0.0275,0.512,0.118,-6.797,0.0439,0,-0.6900828597967591,0.1686053860722354,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock
0.00155,0.666,0.0677,-4.676,0.028,2,-2.8109355537586187,0.09739202065057546,Afraid - Spotify Sessions Curated by Jim Eno,The Neighbourhood
0.15,0.762,0.256,-6.075,0.0687,2,-1.4080789294897302,0.03400411533872691,Leaving Tonight,The Neighbourhood
0.0319,0.646,0.267,-3.293,0.0976,2,-4.19160105668266,0.016688958141164497,Sedated,Hozier
0.88,0.383,0.169,-8.572,0.0332,0,1.123558362942729,-0.5984009476762674,Black & White,Rudy Mancuso
0.015,0.741,0.302,-4.791,0.0415,2,-2.6968803343070316,0.10971001231243044,Ramble On - 1990 Remaster,Led Zeppelin
0.0162,0.719,0.134,-4.582,0.0361,2,-2.9048154964635935,0.08560324896236933,Waitin' For A Superman,Iron & Wine
0.0834,0.327,0.104,-6.611,0.0336,0,-0.8717167488393383,0.09487498262872911,Hips Don't Lie (feat. Wyclef Jean),Shakira
0.00676,0.435,0.117,-8.126,0.449,0,0.6364646981217018,0.2560081801465223,Back To You - From 13 Reasons Why – Season 2 Soundtrack,Selena Gomez
0.0266,0.762,0.348,-4.15,0.033,2,-3.3369327487664346,0.07201572990655145,Adventures In Solitude,The New Pornographers
0.438,0.569,0.134,-10.151,0.0433,1,2.678771579172009,-0.07826007058908693,Milk,Garbage
0.0226,0.66,0.103,-5.326,0.162,2,-2.160963033929858,0.11184071973642,Intro,The xx
0.0537,0.662,0.355,-5.26,0.0455,2,-2.2261620288305264,0.093674585858274,Lies,CHVRCHES
0.301,0.665,0.0891,-6.371,0.0306,0,-1.103948567732363,-0.11922623912552646,Skyldig,Blak
0.0482,0.758,0.605,-6.356,0.0677,0,-1.1333342338813834,0.1732781398011239,Real,NF
0.0927,0.432,0.184,-4.772,0.0292,2,-2.7093237241621697,0.009230491158742362,Brothers on a Hotel Bed,Death Cab for Cutie
0.00314,0.645,0.165,-6.122,0.0513,2,-1.3667002074956907,0.17039624600160158,Higher Love,James Vincent McMorrow
0.207,0.709,0.0888,-8.824,0.0453,0,1.341524368534581,0.09208100564195877,Like I Do,David Guetta
0.225,0.6,0.119,-5.802,0.0477,2,-1.6754611796523888,-0.07080455277541935,Shiver,Lucy Rose
0.206,0.711,0.0854,-8.817,0.0456,0,1.3344810325879073,0.09259729341549278,One Kiss (with Dua Lipa),Calvin Harris
0.0512,0.676,0.0613,-3.645,0.0501,2,-3.8385467878705084,-0.0001940946817082158,Flume,Bon Iver
0.00281,0.633,0.382,-5.362,0.0519,2,-2.1265228581088382,0.1498966652430437,I Try,The Staves
0.0755,0.701,0.601,-2.986,0.0455,2,-4.49775371013212,-0.015873213668377996,Primavera,Ludovico Einaudi
0.031,0.61,0.0821,-4.843,0.0479,2,-2.6423811065091436,0.07488877890159572,Say Goodbye,Summer Heart
0.214,0.707,0.308,-5.269,0.0333,2,-2.2098716995712633,-0.06703378372883949,Hide and Seek,Imogen Heap
0.29,0.639,0.366,-13.534,0.0394,1,6.049681467097504,0.24798474523957276,Arise,Flyleaf
0.611,0.529,0.237,-16.066,0.0274,1,8.595152395572125,0.033542310018782745,Circle,Flyleaf
0.29,0.478,0.577,-7.032,0.0364,0,-0.4444254295207855,-0.0504214135542765,You Make Me Happy,My Sun and Stars
0.0155,0.497,0.0793,-5.517,0.0405,2,-1.9689374777964772,0.11675531359126504,Where The Wind Blows,Coco O.
0.00165,0.662,0.114,-5.406,0.0334,2,-2.0818927507940233,0.13491648337040124,Kill And Run,Sia
8.1e-05,0.702,0.072,-3.992,0.0439,2,-3.4945599295335725,0.06881899790812278,After The Storm,Mumford & Sons
0.0746,0.755,0.291,-2.741,0.116,2,-4.741972016326267,-0.04495442343733056,Wasting My Young Years,London Grammar
0.0598,0.647,0.119,-5.231,0.0762,2,-2.2539436761345297,0.06930253465207188,The High Road,Broken Bells
0.562,0.592,0.13,-8.48,0.0992,0,1.015187869620184,-0.2786119110736501,"Be Our Guest - From ""Beauty and the Beast""/Soundtrack",Angela Lansbury
0.441,0.667,0.215,-6.264,0.0326,0,-1.2047564289327082,-0.25447758442712576,"A Whole New World - From ""Aladdin"" / Soundtrack Version",Lea Salonga
0.0165,0.668,0.104,-4.736,0.0605,2,-2.7504976356288853,0.08863139284454226,Fuel to Fire,Agnes Obel
0.0802,0.697,0.162,-6.886,0.25,0,-0.6006711684062173,0.13550929425050365,A Dream Is a Wish Your Heart Makes,Lily James
0.591,0.495,0.0763,-3.842,0.0862,2,-3.615240421843292,-0.5343312145677731,World On Fire,The Royal Concept
0.014,0.702,0.0872,-3.588,0.0283,2,-3.8974846109062313,0.03672564025244339,San Francisco,The Mowgli's
0.184,0.827,0.0656,-7.774,0.0372,0,0.2907830124274387,0.06888690916778104,Nervous,Shawn Mendes
0.0749,0.579,0.239,-5.365,0.173,2,-2.1194102435574473,0.06798225136299443,Afraid,The Neighbourhood
0.447,0.732,0.136,-7.225,0.0311,0,-0.24480321026994342,-0.21798099087791234,99 Luftballons,Nena
0.159,0.745,0.302,-5.899,0.0566,2,-1.5834671308076755,0.019064565709556194,Spanish Sahara,Foals
0.0264,0.584,0.112,-10.039,0.0593,0,2.5476282537307067,0.3254709255859675,Giants in the Sky,Daniel Huttlestone
0.191,0.721,0.0769,-3.896,0.0454,2,-3.5817164159592627,-0.12448897142946375,Yellow Light,Of Monsters and Men
0.203,0.674,0.0819,-4.446,0.0459,2,-3.0314184364712657,-0.11222143021916452,Love Love Love,Of Monsters and Men
0.0152,0.746,0.0486,-6.681,0.067,0,-0.8081941736612962,0.18115979697222495,Mi Gente (feat. Beyoncé),J Balvin
0.0205,0.742,0.059,-5.522,0.0303,2,-1.9655885911967819,0.12115834497647329,One Last Time,The Kooks
0.074,0.682,0.278,-6.306,0.0399,0,-1.1802775041044191,0.11802961735996148,Undress Rehearsal,Timeflies
0.00301,0.471,0.313,-3.906,0.0586,2,-3.579339631549774,0.06916889313150702,Into The Fire - Acoustic,Thirteen Senses
6.79e-05,0.487,0.358,-4.417,0.0482,2,-3.0693238613359357,0.09989376257953345,Do No Wrong,Thirteen Senses
0.615,0.645,0.347,-2.667,0.056,2,-4.789901126672326,-0.588208715304572,Ordinary Love,U2
0.395,0.466,0.111,-6.142,0.0337,2,-1.3267899700272532,-0.2307000977281653,For Baltimore (Acoustic),All Time Low
0.00502,0.551,0.0425,-3.838,0.0524,2,-3.646853981370846,0.048054809574437966,Somewhere In Neverland (Acoustic),All Time Low
0.0422,0.773,0.305,-4.993,0.0381,2,-2.494101373564417,0.09371678636257168,The Reckless and the Brave (Acoustic),All Time Low
0.228,0.651,0.0994,-5.569,0.0281,2,-1.9083693874314829,-0.08429025768499283,Be Mine,The Heavy
0.0411,0.582,0.14,-6.436,0.038,0,-1.0506707438516565,0.14260442712619784,Life Is A Highway,Tom Cochrane
0.0732,0.68,0.0926,-6.804,0.0278,0,-0.6821931355454298,0.12873423010984628,I've Been Everywhere,Johnny Cash
0.0466,0.624,0.328,-2.632,0.029,2,-4.851103957686454,-0.02698341339282989,This Is War,Thirty Seconds To Mars
0.013,0.551,0.265,-5.069,0.0303,2,-2.4176169730208072,0.11358191664858414,Therapy,All Time Low
0.0135,0.705,0.165,-7.031,0.0281,0,-0.4586890499025758,0.2051172107195557,Your Fault,Daniel Huttlestone
0.0153,0.464,0.254,-6.185,0.0416,2,-1.302049447352534,0.15946841876022363,One,Swedish House Mafia
0.0251,0.554,0.359,-6.016,0.0287,2,-1.4714719337692197,0.15297036234012287,Goodbye Stranger,Supertramp
0.0563,0.596,0.0866,-4.308,0.0474,2,-3.175499846683547,0.024200793443640557,Suburban War,Arcade Fire
0.318,0.443,0.374,-3.729,0.0511,2,-3.7414224620751777,-0.24966082290131122,THISKIDSNOTALRIGHT,AWOLNATION
0.00916,0.612,0.366,-3.736,0.0368,2,-3.750144864321509,0.06462082687986971,I Just Wanna Run,The Downtown Fiction
0.142,0.695,0.131,-5.807,0.0261,2,-1.6751107296380212,0.016664120526567187,"Oh, Calamity!",All Time Low
0.0103,0.554,0.107,-3.152,0.0515,2,-4.332082275143475,0.015201436238710555,Paint You Wings,All Time Low
0.00825,0.555,0.0796,-5.522,0.033,2,-1.9647363907570974,0.12663956085162803,For Baltimore,All Time Low
0.0158,0.552,0.105,-4.593,0.0383,2,-2.892408790261729,0.07713906252700078,Hey Now,London Grammar
0.125,0.498,0.167,-3.995,0.0332,2,-3.484415930931895,-0.057754343984056135,Shyer,London Grammar
0.0438,0.549,0.166,-5.504,0.0289,2,-1.98130594581819,0.09624100205952128,If You Wait - 1,London Grammar
0.325,0.517,0.109,-6.153,0.0323,2,-1.319468075948245,-0.15844314439093055,Interlude - Live,London Grammar
0.124,0.521,0.33,-4.481,0.0289,2,-2.999759969757439,-0.02129152318799371,Wait,M83
0.418,0.595,0.116,-9.245,0.0349,0,1.772727859449836,-0.10133946327172344,I'm a Believer,The Monkees
0.2,0.548,0.1,-2.637,0.0453,2,-4.837569130409286,-0.1987286227249852,What Would You Do,Bastille
0.055,0.622,0.313,-6.4,0.0263,0,-1.086890969799701,0.14096932319530225,Malibu,Miley Cyrus
0.111,0.683,0.197,-4.179,0.0285,2,-3.3028586043541632,-0.02495568352086629,Backseat Serenade,All Time Low
0.0409,0.514,0.342,-4.306,0.0365,2,-3.178436667808535,0.05385497949168971,"Weight Of Living, Pt. II",Bastille
0.119,0.555,0.0861,-6.005,0.034,2,-1.4771387847773123,0.03966147735691325,Daniel In The Den,Bastille
0.00434,0.555,0.145,-3.295,0.0388,2,-4.189643799713235,0.030388734182400807,"Weight Of Living, Pt. I",Bastille
0.0287,0.634,0.0217,-5.337,0.0376,2,-2.1490113074340553,0.09700164746982627,The Reckless and the Brave,All Time Low
0.0558,0.523,0.0937,-5.448,0.0339,2,-2.0362286006009684,0.07544732270210439,Conqueror,AURORA
0.158,0.614,0.111,-6.626,0.0297,0,-0.8555740137498484,0.03440082772427204,Good Life,OneRepublic
0.257,0.611,0.194,-5.61,0.0377,2,-1.8660876150599566,-0.1060444273438722,Jag ger dig min morgon,Fred Åkerström
0.0972,0.531,0.102,-4.228,0.0329,2,-3.2530123423803867,-0.02230523743909689,Don't Move,Phantogram
0.0457,0.529,0.0942,-4.36,0.043,2,-3.123535680848393,0.034710406536570176,"Pure Imagination (from ""Charlie and the Chocolate Factory"")",Josh Groban
0.401,0.523,0.0728,-4.081,0.0327,2,-3.385506454963446,-0.334008684545854,Waiting Here - filous Remix,Jake Isaac
0.344,0.532,0.361,-6.684,0.0314,0,-0.7891825061312763,-0.13369713576223988,Mirror,Lil Wayne
0.295,0.651,0.107,-4.295,0.0718,2,-3.1778981704413365,-0.2096260310032111,Next Year - RAC Remix,Two Door Cinema Club
0.208,0.501,0.152,-3.587,0.0491,2,-3.8880786713058524,-0.16021707688548834,The Wave,Miike Snow
0.0353,0.652,0.108,-7.251,0.033,0,-0.23730280110968147,0.18747606144605428,Use Somebody,Kings of Leon
0.0873,0.69,0.164,-5.101,0.0305,2,-2.3829481465031868,0.04005777728185794,Quesadilla,WALK THE MOON
0.0282,0.575,0.0814,-3.838,0.035,2,-3.646075275652397,0.02849367034120865,Stockholm,Atlas Genius
0.304,0.502,0.143,-5.473,0.0335,2,-1.9996811169103683,-0.16779114191679803,Which Witch - Demo / Bonus Track,Florence + The Machine
0.252,0.652,0.117,-6.69,0.0377,0,-0.7875986033759713,-0.05387980682993492,Rehab,Amy Winehouse
0.0985,0.491,0.183,-4.324,0.0344,2,-3.157025159057891,-0.015024867306103584,Hit Me Like That Snare,alt-J
0.113,0.747,0.026,-5.251,0.0514,2,-2.231923479094162,0.01459628996843513,Eulogy,Kyle Dixon & Michael Stein
0.333,0.281,0.122,-5.967,0.0323,2,-1.5030375905042135,-0.1846277445734805,Pretender,Miike Snow
0.0352,0.488,0.34,-6.571,0.0437,0,-0.9160534762136727,0.16508664229279651,Come On Eileen,Dexys Midnight Runners
0.231,0.589,0.0719,-5.292,0.0376,2,-2.1843374775863458,-0.10484045366840228,We Come Running,Youngblood Hawke
0.0763,0.563,0.0863,-4.474,0.0262,2,-3.0084566069164467,0.010245592207799083,In the Shadows,Foreign Air
0.0675,0.617,0.108,-5.381,0.0371,2,-2.1034160044575767,0.0658660381583792,Killing Me Softly With His Song,Roberta Flack
0.106,0.549,0.176,-5.066,0.0358,2,-2.415955262779335,0.014548700936904907,No One’s Here To Sleep,Naughty Boy
0.0377,0.557,0.163,-5.356,0.0302,2,-2.1294791432489837,0.09550124148508655,Outro,M83
0.0951,0.514,0.349,-3.813,0.0603,2,-3.6684119432274116,-0.02236380152173539,Min Beibi Dro Avsted,deLillos
0.679,0.355,0.12,-7.31,0.0282,0,-0.14599129145850745,-0.4626509850249154,Dirty Little Secret,The All-American Rejects
0.0621,0.625,0.0753,-5.758,0.0481,2,-1.7270593987694267,0.08722551319000818,"Norge i rødt, hvitt og blått - 2006 Remastered Version",Jens Book-Jenssen
0.000937,0.616,0.111,-3.588,0.0375,2,-3.8975013885220386,0.04781241208219003,You Make My Dreams (Come True),Daryl Hall & John Oates
0.045,0.656,0.0878,-4.652,0.0495,2,-2.8329037728079993,0.05441951998935232,(Your Love Keeps Lifting Me) Higher & Higher,Jackie Wilson
0.0353,0.488,0.0952,-4.284,0.131,2,-3.1997415020052022,0.04139954133434375,Believe,Cher
0.00112,0.652,0.0886,-4.667,0.042,2,-2.8199273359567294,0.0985350439216758,Arabella,Arctic Monkeys
0.0558,0.575,0.0909,-5.846,0.032,2,-1.6390821073689343,0.09625166497669828,Hymn,Ultravox
0.0422,0.638,0.107,-9.064,0.0347,0,1.5740867045442726,0.26536959401070265,Say,John Mayer
0.112,0.514,0.0878,-3.663,0.0381,2,-3.8165060578369667,-0.06531743438074102,Hey There Delilah,Plain White T's
0.000547,0.569,0.0848,-6.557,0.0291,0,-0.931388246522658,0.18398180929596045,Stop And Stare,OneRepublic
0.0297,0.563,0.352,-5.013,0.0857,2,-2.4732586134572756,0.102105221345547,lonely boy goes to a rave,Teen Suicide
0.141,0.638,0.113,-5.039,0.049,2,-2.4418048670951906,-0.02188769275459046,C O O L - Radio Edit,Le Youth
0.0549,0.564,0.155,-4.987,0.129,2,-2.497436377620559,0.06259229369071842,Roses,Outkast
0.617,0.69,0.102,-7.865,0.0335,0,0.4028581063878749,-0.3612413515048997,I Need Your Love (feat. Ellie Goulding),Calvin Harris
0.0383,0.602,0.0932,-2.857,0.0322,2,-4.625750897735589,-0.02579714940780155,Gooey,Glass Animals
0.205,0.589,0.0864,-8.12,0.0838,0,0.6391386824732201,0.056173431254006534,Paradise,Coldplay
0.00495,0.423,0.238,-5.566,0.032,2,-1.9204346021668726,0.13747798631813343,Living,RWND
0.422,0.482,0.468,-5.476,0.0342,2,-1.9921584927344251,-0.2627420737900228,The House Of The Rising Sun,Sivert Høyem
0.0896,0.716,0.473,-5.355,0.0293,2,-2.1304165880552866,0.07292169056650083,Drinkin' Champagne,Dean Martin
0.00719,0.57,0.0462,-0.716,0.0789,2,-6.765435141371696,-0.09959342289062464,In the Ghetto,Elvis Presley
0.14,0.543,0.145,-4.275,0.0368,2,-3.2043213269275905,-0.05901288980151166,Walkin' My Baby Back Home,Nat King Cole
0.0913,0.59,0.157,-2.898,0.0349,2,-4.582455811906409,-0.07253211738665673,Everybody Loves Somebody,Dean Martin
0.0285,0.599,0.102,-3.662,0.0517,2,-3.822152355255572,0.022744326296733605,Young At Heart,Frank Sinatra
0.134,0.613,0.0585,-7.085,0.0251,0,-0.3980127835555894,0.07603094890081273,"That's How You Know - From ""Enchanted""/Soundtrack Version",Amy Adams
0.1,0.692,0.185,-5.935,0.0255,2,-1.5493787906847913,0.06820487065608234,I Can't Help Remembering You,Dean Martin
0.0354,0.526,0.0637,-3.717,0.0393,2,-3.76615425651972,0.012287666390686507,Dream A Little Dream Of Me,Ella Fitzgerald
0.0476,0.782,0.0366,-7.37,0.0803,0,-0.11872664887083345,0.1823544122833389,Colourway,Novo Amor
0.0152,0.52,0.123,-5.391,0.0265,2,-2.095125905430425,0.11498744317055345,"Little Ole Wine Drinker, Me",Dean Martin
0.263,0.482,0.115,-3.127,0.0347,2,-4.34469014937287,-0.24037307391587817,Snart klar,Sondre Justad
0.386,0.607,0.102,-7.306,0.0305,0,-0.16561784766724927,-0.1613999630261752,Bad Liar,Selena Gomez
0.000854,0.613,0.341,-3.799,0.0352,2,-3.6875215037447613,0.0740837829438782,Moon River,Audrey Hepburn
0.256,0.52,0.17,-3.093,0.0853,2,-4.379551560151704,-0.22845807680061236,What A Wonderful World,Louis Armstrong
0.0767,0.795,0.0853,-5.222,0.0694,2,-2.2632039434952915,0.05604054559213259,Wild World,Yusuf / Cat Stevens
0.36,0.775,0.156,-5.666,0.159,2,-1.806709407286564,-0.19912566397276218,Empty House,Sivert Høyem
0.0329,0.467,0.104,-5.252,0.0842,2,-2.232738017385837,0.08821824424664719,Work Song,Nina Simone
0.245,0.638,0.0919,-6.318,0.0456,0,-1.1593170499818513,-0.06669970510307562,Crystals,Of Monsters and Men
0.85,0.63,0.0718,-9.457,0.0402,0,2.004509043622451,-0.5227868551674458,Akbar,Jeffery Dallas
0.125,0.71,0.196,-8.004,0.0403,0,0.5182479749570847,0.14265807314555454,"Happy Working Song - From ""Enchanted"" / Soundtrack Version",Amy Adams
0.223,0.876,0.332,-4.369,0.0691,2,-3.1099295186114135,-0.108566835346604,Lost At Sea,Sivert Høyem
0.139,0.715,0.177,-4.647,0.0394,2,-2.834283294698915,-0.030586652406837583,You Send Me,Otis Redding
0.111,0.689,0.0912,-10.07,0.0269,0,2.5818193142576473,0.24526691497818656,Agony,Chris Pine
0.0635,0.755,0.0812,-4.034,0.0748,2,-3.450152203617947,0.011254569326672634,Elevate,St. Lucia
0.0754,0.572,0.226,-4.826,0.0406,2,-2.6574788676713617,0.038367041684817985,"All Things (From ""Queer Eye"")",Betty Who
0.707,0.51,0.0875,-4.555,0.0282,2,-2.897705856819014,-0.6158104968927376,When The Stars Go Blue,Ryan Adams
0.303,0.658,0.361,-4.407,0.058,2,-3.0665765468103805,-0.1941250599317976,Unintended - Live from Wembley Stadium,Muse
0.535,0.752,0.104,-7.621,0.253,0,0.1544749628379412,-0.2841363754419976,Bohemian Rhapsody - Remastered 2011,Queen
0.115,0.69,0.0893,-4.752,0.0512,2,-2.730031383706578,-0.008896376845791887,Wuthering Heights,Kate Bush
0.506,0.736,0.117,-7.956,0.0633,0,0.4881107987351471,-0.24283289072936934,Gold Digger,Kanye West
0.0502,0.629,0.0971,-5.231,0.0449,2,-2.2541236028925407,0.07591219453136785,Hey You - 2011 Remastered Version,Pink Floyd
0.152,0.677,0.0911,-5.763,0.0809,2,-1.7183924414978669,0.0020273822692294693,Looking For Your Name,Armin van Buuren
0.208,0.674,0.164,-4.34,0.269,2,-3.1376871302484606,-0.1121378207390846,Dust to Dust,The Civil Wars
0.137,0.648,0.0797,-5.294,0.065,2,-2.1872667160211097,-0.007530148145071058,Royals (feat. Amanda Taylor),Street Corner Symphony
0.351,0.651,0.151,-3.377,0.054,2,-4.09237726637003,-0.30579871512762546,Vienna,Ultravox
0.136,0.742,0.0422,-4.111,0.152,2,-3.369731400694035,-0.059175319644274624,Tiny Dancer,Elton John
0.387,0.614,0.134,-4.117,0.102,2,-3.351248239766794,-0.30870249431943336,Mrs. Robinson,Simon & Garfunkel
0.124,0.611,0.124,-7.607,0.0553,0,0.12267309002913604,0.11573215506801161,Pretty Girl Rock,Keri Hilson
0.23,0.736,0.237,-5.315,0.138,2,-2.1633177800491974,-0.0826158561907908,Hard Days Night,Let It Be
0.197,0.633,0.099,-7.245,0.112,0,-0.2356865299763042,0.026277233092834498,Mirrors,Justin Timberlake
0.186,0.762,0.0733,-6.762,0.0529,0,-0.719510933816277,0.017201654303654515,"Dig a Little Deeper - From ""The Princess and the Frog""/Soundtrack Version",Jenifer Lewis
0.693,0.718,0.13,-4.799,0.0388,2,-2.656467400141291,-0.5779926365604725,Stand by Me,Otis Redding
0.037,0.662,0.335,-5.131,0.0656,2,-2.355755615560333,0.10316606651938584,Kamikaze,WALK THE MOON
0.105,0.754,0.249,-6.852,0.144,0,-0.6340790700182142,0.1159568665373968,Tunak Tunak Tun,Daler Mehndi
0.301,0.518,0.0639,-8.053,0.0621,0,0.5773737794792569,-0.0476603893374094,Burning Love,Elvis Presley
0.421,0.38,0.0788,-6.621,0.0653,0,-0.8463621657103847,-0.239498906640598,Ain't Nobody (Loves Me Better) - Gunes Ergun Remix,Felix Jaehn
0.00821,0.687,0.156,-5.501,0.0335,2,-1.9870416905461439,0.13696517449006693,Nothing Arrived,Villagers
0.0225,0.551,0.365,-7.837,0.0347,0,0.34734615182768636,0.2417598660407096,This Girl - Kungs Vs. Cookin' On 3 Burners,Kungs
0.0477,0.647,0.348,-6.217,0.053,2,-1.270388148805511,0.14371369762160327,Animals,Carl Louis
0.0938,0.749,0.256,-6.457,0.121,0,-1.029105884580342,0.10834092212990748,One Foot,WALK THE MOON
0.0136,0.694,0.154,-7.078,0.0297,0,-0.4116130491000207,0.20599240580424963,Let You Down,NF
0.209,0.748,0.237,-7.975,0.219,0,0.49248365244537207,0.06565371089742442,I Don't Know My Name,Grace VanderWaal
0.109,0.653,0.163,-5.385,0.0345,2,-2.097961926355194,0.030217457667661624,The Lion Sleeps Tonight (Wimoweh),The Tokens
0.141,0.632,0.0908,-8.587,0.0294,0,1.1023470677850205,0.14305203556157092,Please Mr. Postman,The Marvelettes
0.0178,0.595,0.0804,-6.858,0.0362,0,-0.6301267214666756,0.18195661854549094,Grace Kelly,MIKA
0.185,0.426,0.327,-6.64,0.0741,0,-0.8396453414956119,0.016172569987040947,Rivers and Roads,The Head And The Heart
0.479,0.938,0.101,-4.884,0.067,2,-2.5832523376452863,-0.35287557278460446,Æ vil bare dans,Sirkus Eliassen
0.151,0.56,0.0834,-5.098,0.0894,2,-2.3817360671556806,-0.03384793744504633,Voulez-Vous,ABBA
0.0895,0.584,0.261,-7.786,0.0576,0,0.2995948016179876,0.16713645196207724,Outlander - The Skye Boat Song (Castle Leoch Version) [feat. Raya Yarbrough],Bear McCreary
0.223,0.322,0.11,-4.905,0.045,2,-2.5692770051367795,-0.12400512953353234,Tir n'a Noir,Vamp
0.118,0.701,0.106,-5.714,0.0363,2,-1.7691012958750496,0.03483761923246444,Perfekt,Bendik
0.271,0.711,0.328,-6.165,0.061,2,-1.3123670483641248,-0.07942139431699402,The Ways (with Swae Lee),Khalid
0.126,0.791,0.0839,-7.109,0.0417,0,-0.3759546309564214,0.0950839605865455,Broccoli,Shelley FKA DRAM
0.1,0.564,0.085,-4.839,0.0427,2,-2.6427909292451326,0.004117170465842051,What Time Is It,Zac Efron
0.216,0.531,0.054,-5.677,0.0433,2,-1.7999523011394314,-0.07549829764347182,Hero,Enrique Iglesias
0.057,0.664,0.088,-3.589,0.0323,2,-3.894183644018198,-0.007560591218259861,Opps (with Yugen Blakrok),Vince Staples
0.00246,0.574,0.128,-5.625,0.0505,2,-1.8624708659130076,0.14187543697099675,Redemption (with Babes Wodumo),Zacari
